sample_key,recording_id,window_start_s,window_end_s,row_idx,model,embedding_dim,a2v_num_frames,a2v_trim_frames,window_labels,dominant_species,is_single_species,wav_path,waveform_samples,source_sr,cluster_id,representation,subset,k,aggregation
nips4b_birds_trainfile250_2_5,nips4b_birds_trainfile250,2.0,5.0,317,birdnet,1024,,0,erirub_song,erirub_song,True,/path/to/data,144000,48000,62,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile251_0_3,nips4b_birds_trainfile251,0.0,3.0,318,birdnet,1024,,0,sylund_song,sylund_song,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile256_0_3,nips4b_birds_trainfile256,0.0,3.0,324,birdnet,1024,,0,stuvul_call,stuvul_call,True,/path/to/data,144000,48000,22,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile256_2_5,nips4b_birds_trainfile256,2.0,5.0,325,birdnet,1024,,0,stuvul_call,stuvul_call,True,/path/to/data,144000,48000,22,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile259_0_3,nips4b_birds_trainfile259,0.0,3.0,326,birdnet,1024,,0,galthe_call,galthe_call,True,/path/to/data,144000,48000,34,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile263_0_3,nips4b_birds_trainfile263,0.0,3.0,332,birdnet,1024,,0,lusmeg_call,lusmeg_call,True,/path/to/data,144000,48000,99,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile263_2_5,nips4b_birds_trainfile263,2.0,5.0,333,birdnet,1024,,0,lusmeg_call,lusmeg_call,True,/path/to/data,144000,48000,131,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile264_0_3,nips4b_birds_trainfile264,0.0,3.0,334,birdnet,1024,,0,turphi_call,turphi_call,True,/path/to/data,144000,48000,107,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile265_0_3,nips4b_birds_trainfile265,0.0,3.0,336,birdnet,1024,,0,parcae_call,parcae_call,True,/path/to/data,144000,48000,153,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile276_0_3,nips4b_birds_trainfile276,0.0,3.0,348,birdnet,1024,,0,aegcau_call,aegcau_call,True,/path/to/data,144000,48000,85,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile276_2_5,nips4b_birds_trainfile276,2.0,5.0,349,birdnet,1024,,0,aegcau_call,aegcau_call,True,/path/to/data,144000,48000,85,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile284_2_5,nips4b_birds_trainfile284,2.0,5.0,359,birdnet,1024,,0,galthe_song,galthe_song,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile287_0_3,nips4b_birds_trainfile287,0.0,3.0,362,birdnet,1024,,0,petpet_call,petpet_call,True,/path/to/data,144000,48000,150,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile292_0_3,nips4b_birds_trainfile292,0.0,3.0,368,birdnet,1024,,0,sylmel_song,sylmel_song,True,/path/to/data,144000,48000,42,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile292_2_5,nips4b_birds_trainfile292,2.0,5.0,369,birdnet,1024,,0,sylmel_song,sylmel_song,True,/path/to/data,144000,48000,42,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile295_0_3,nips4b_birds_trainfile295,0.0,3.0,372,birdnet,1024,,0,plaaff_song,plaaff_song,True,/path/to/data,144000,48000,4,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile295_2_5,nips4b_birds_trainfile295,2.0,5.0,373,birdnet,1024,,0,plaaff_song,plaaff_song,True,/path/to/data,144000,48000,126,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile296_0_3,nips4b_birds_trainfile296,0.0,3.0,374,birdnet,1024,,0,sylund_call,sylund_call,True,/path/to/data,144000,48000,107,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile296_2_5,nips4b_birds_trainfile296,2.0,5.0,375,birdnet,1024,,0,sylund_call,sylund_call,True,/path/to/data,144000,48000,107,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile298_0_3,nips4b_birds_trainfile298,0.0,3.0,378,birdnet,1024,,0,plaaff_song,plaaff_song,True,/path/to/data,144000,48000,70,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile298_2_5,nips4b_birds_trainfile298,2.0,5.0,379,birdnet,1024,,0,plaaff_song,plaaff_song,True,/path/to/data,144000,48000,124,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile299_0_3,nips4b_birds_trainfile299,0.0,3.0,380,birdnet,1024,,0,carcan_song,carcan_song,True,/path/to/data,144000,48000,164,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile300_0_3,nips4b_birds_trainfile300,0.0,3.0,382,birdnet,1024,,0,loxcur_call,loxcur_call,True,/path/to/data,144000,48000,81,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile308_0_3,nips4b_birds_trainfile308,0.0,3.0,392,birdnet,1024,,0,plasab_song,plasab_song,True,/path/to/data,144000,48000,146,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile308_2_5,nips4b_birds_trainfile308,2.0,5.0,393,birdnet,1024,,0,plasab_song,plasab_song,True,/path/to/data,144000,48000,146,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile312_0_3,nips4b_birds_trainfile312,0.0,3.0,394,birdnet,1024,,0,alaarv_song,alaarv_song,True,/path/to/data,144000,48000,18,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile312_2_5,nips4b_birds_trainfile312,2.0,5.0,395,birdnet,1024,,0,alaarv_song,alaarv_song,True,/path/to/data,144000,48000,18,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile314_0_3,nips4b_birds_trainfile314,0.0,3.0,396,birdnet,1024,,0,musstr_call,musstr_call,True,/path/to/data,144000,48000,128,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile314_2_5,nips4b_birds_trainfile314,2.0,5.0,397,birdnet,1024,,0,musstr_call,musstr_call,True,/path/to/data,144000,48000,24,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile318_0_3,nips4b_birds_trainfile318,0.0,3.0,402,birdnet,1024,,0,cetcet_song,cetcet_song,True,/path/to/data,144000,48000,121,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile334_0_3,nips4b_birds_trainfile334,0.0,3.0,418,birdnet,1024,,0,strtur_song,strtur_song,True,/path/to/data,144000,48000,8,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile334_2_5,nips4b_birds_trainfile334,2.0,5.0,419,birdnet,1024,,0,strtur_song,strtur_song,True,/path/to/data,144000,48000,8,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile342_0_3,nips4b_birds_trainfile342,0.0,3.0,426,birdnet,1024,,0,lularb_song,lularb_song,True,/path/to/data,144000,48000,17,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile342_2_5,nips4b_birds_trainfile342,2.0,5.0,427,birdnet,1024,,0,lularb_song,lularb_song,True,/path/to/data,144000,48000,17,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile345_0_3,nips4b_birds_trainfile345,0.0,3.0,428,birdnet,1024,,0,embcir_call,embcir_call,True,/path/to/data,144000,48000,104,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile345_2_5,nips4b_birds_trainfile345,2.0,5.0,429,birdnet,1024,,0,embcir_call,embcir_call,True,/path/to/data,144000,48000,104,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile346_0_3,nips4b_birds_trainfile346,0.0,3.0,430,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,35,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile346_2_5,nips4b_birds_trainfile346,2.0,5.0,431,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,35,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile350_0_3,nips4b_birds_trainfile350,0.0,3.0,434,birdnet,1024,,0,carcan_song,carcan_song,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile356_0_3,nips4b_birds_trainfile356,0.0,3.0,436,birdnet,1024,,0,trotro_song,trotro_song,True,/path/to/data,144000,48000,39,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile362_0_3,nips4b_birds_trainfile362,0.0,3.0,442,birdnet,1024,,0,carcan_call,carcan_call,True,/path/to/data,144000,48000,46,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile362_2_5,nips4b_birds_trainfile362,2.0,5.0,443,birdnet,1024,,0,carcan_call,carcan_call,True,/path/to/data,144000,48000,46,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile363_0_3,nips4b_birds_trainfile363,0.0,3.0,444,birdnet,1024,,0,strdec_song,strdec_song,True,/path/to/data,144000,48000,81,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile363_2_5,nips4b_birds_trainfile363,2.0,5.0,445,birdnet,1024,,0,strdec_song,strdec_song,True,/path/to/data,144000,48000,81,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile367_0_3,nips4b_birds_trainfile367,0.0,3.0,450,birdnet,1024,,0,cerbra_song,cerbra_song,True,/path/to/data,144000,48000,154,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile372_0_3,nips4b_birds_trainfile372,0.0,3.0,456,birdnet,1024,,0,carcan_call,carcan_call,True,/path/to/data,144000,48000,46,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile372_2_5,nips4b_birds_trainfile372,2.0,5.0,457,birdnet,1024,,0,carcan_call,carcan_call,True,/path/to/data,144000,48000,120,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile373_0_3,nips4b_birds_trainfile373,0.0,3.0,458,birdnet,1024,,0,fricoe_song,fricoe_song,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile378_0_3,nips4b_birds_trainfile378,0.0,3.0,468,birdnet,1024,,0,poepal_song,poepal_song,True,/path/to/data,144000,48000,17,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile378_2_5,nips4b_birds_trainfile378,2.0,5.0,469,birdnet,1024,,0,poepal_song,poepal_song,True,/path/to/data,144000,48000,38,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile379_0_3,nips4b_birds_trainfile379,0.0,3.0,470,birdnet,1024,,0,sylmel_song,sylmel_song,True,/path/to/data,144000,48000,38,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile379_2_5,nips4b_birds_trainfile379,2.0,5.0,471,birdnet,1024,,0,sylmel_song,sylmel_song,True,/path/to/data,144000,48000,38,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile382_0_3,nips4b_birds_trainfile382,0.0,3.0,474,birdnet,1024,,0,stuvul_call,stuvul_call,True,/path/to/data,144000,48000,36,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile385_0_3,nips4b_birds_trainfile385,0.0,3.0,480,birdnet,1024,,0,cetcet_song,cetcet_song,True,/path/to/data,144000,48000,6,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile386_0_3,nips4b_birds_trainfile386,0.0,3.0,482,birdnet,1024,,0,sylmel_call,sylmel_call,True,/path/to/data,144000,48000,49,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile386_2_5,nips4b_birds_trainfile386,2.0,5.0,483,birdnet,1024,,0,sylmel_call,sylmel_call,True,/path/to/data,144000,48000,49,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile387_0_3,nips4b_birds_trainfile387,0.0,3.0,484,birdnet,1024,,0,turphi_call,turphi_call,True,/path/to/data,144000,48000,16,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile387_2_5,nips4b_birds_trainfile387,2.0,5.0,485,birdnet,1024,,0,turphi_call,turphi_call,True,/path/to/data,144000,48000,45,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile388_2_5,nips4b_birds_trainfile388,2.0,5.0,487,birdnet,1024,,0,poepal_song,poepal_song,True,/path/to/data,144000,48000,55,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile393_0_3,nips4b_birds_trainfile393,0.0,3.0,492,birdnet,1024,,0,sylmel_call,sylmel_call,True,/path/to/data,144000,48000,138,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile393_2_5,nips4b_birds_trainfile393,2.0,5.0,493,birdnet,1024,,0,sylmel_call,sylmel_call,True,/path/to/data,144000,48000,32,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile401_0_3,nips4b_birds_trainfile401,0.0,3.0,500,birdnet,1024,,0,petpet_call,petpet_call,True,/path/to/data,144000,48000,47,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile401_2_5,nips4b_birds_trainfile401,2.0,5.0,501,birdnet,1024,,0,petpet_call,petpet_call,True,/path/to/data,144000,48000,47,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile403_0_3,nips4b_birds_trainfile403,0.0,3.0,504,birdnet,1024,,0,tetpyg_song,tetpyg_song,True,/path/to/data,144000,48000,101,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile403_2_5,nips4b_birds_trainfile403,2.0,5.0,505,birdnet,1024,,0,tetpyg_song,tetpyg_song,True,/path/to/data,144000,48000,101,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile406_0_3,nips4b_birds_trainfile406,0.0,3.0,506,birdnet,1024,,0,cetcet_song,cetcet_song,True,/path/to/data,144000,48000,121,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile411_2_5,nips4b_birds_trainfile411,2.0,5.0,511,birdnet,1024,,0,strtur_song,strtur_song,True,/path/to/data,144000,48000,8,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile413_0_3,nips4b_birds_trainfile413,0.0,3.0,514,birdnet,1024,,0,galcri_call,galcri_call,True,/path/to/data,144000,48000,0,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile413_2_5,nips4b_birds_trainfile413,2.0,5.0,515,birdnet,1024,,0,galcri_call,galcri_call,True,/path/to/data,144000,48000,12,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile414_0_3,nips4b_birds_trainfile414,0.0,3.0,516,birdnet,1024,,0,turphi_song,turphi_song,True,/path/to/data,144000,48000,19,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile414_2_5,nips4b_birds_trainfile414,2.0,5.0,517,birdnet,1024,,0,turphi_song,turphi_song,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile416_0_3,nips4b_birds_trainfile416,0.0,3.0,518,birdnet,1024,,0,sylatr_call,sylatr_call,True,/path/to/data,144000,48000,7,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile416_2_5,nips4b_birds_trainfile416,2.0,5.0,519,birdnet,1024,,0,sylatr_call,sylatr_call,True,/path/to/data,144000,48000,7,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile418_0_3,nips4b_birds_trainfile418,0.0,3.0,522,birdnet,1024,,0,lopcri_call,lopcri_call,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile419_0_3,nips4b_birds_trainfile419,0.0,3.0,524,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,140,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile419_2_5,nips4b_birds_trainfile419,2.0,5.0,525,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile429_2_5,nips4b_birds_trainfile429,2.0,5.0,533,birdnet,1024,,0,serser_call,serser_call,True,/path/to/data,144000,48000,63,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile430_0_3,nips4b_birds_trainfile430,0.0,3.0,534,birdnet,1024,,0,jyntor_song,jyntor_song,True,/path/to/data,144000,48000,136,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile435_2_5,nips4b_birds_trainfile435,2.0,5.0,541,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile438_0_3,nips4b_birds_trainfile438,0.0,3.0,544,birdnet,1024,,0,regign_song,regign_song,True,/path/to/data,144000,48000,74,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile438_2_5,nips4b_birds_trainfile438,2.0,5.0,545,birdnet,1024,,0,regign_song,regign_song,True,/path/to/data,144000,48000,14,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile444_0_3,nips4b_birds_trainfile444,0.0,3.0,554,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,160,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile444_2_5,nips4b_birds_trainfile444,2.0,5.0,555,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,35,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile445_0_3,nips4b_birds_trainfile445,0.0,3.0,556,birdnet,1024,,0,fricoe_call,fricoe_call,True,/path/to/data,144000,48000,72,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile448_2_5,nips4b_birds_trainfile448,2.0,5.0,561,birdnet,1024,,0,carcan_song,carcan_song,True,/path/to/data,144000,48000,9,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile451_0_3,nips4b_birds_trainfile451,0.0,3.0,564,birdnet,1024,,0,sylatr_call,sylatr_call,True,/path/to/data,144000,48000,163,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile451_2_5,nips4b_birds_trainfile451,2.0,5.0,565,birdnet,1024,,0,sylatr_call,sylatr_call,True,/path/to/data,144000,48000,161,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile455_0_3,nips4b_birds_trainfile455,0.0,3.0,572,birdnet,1024,,0,sylund_call,sylund_call,True,/path/to/data,144000,48000,28,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile455_2_5,nips4b_birds_trainfile455,2.0,5.0,573,birdnet,1024,,0,sylund_call,sylund_call,True,/path/to/data,144000,48000,132,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile459_2_5,nips4b_birds_trainfile459,2.0,5.0,575,birdnet,1024,,0,parate_song,parate_song,True,/path/to/data,144000,48000,75,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile461_0_3,nips4b_birds_trainfile461,0.0,3.0,576,birdnet,1024,,0,turmer_song,turmer_song,True,/path/to/data,144000,48000,17,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile462_0_3,nips4b_birds_trainfile462,0.0,3.0,578,birdnet,1024,,0,lusmeg_song,lusmeg_song,True,/path/to/data,144000,48000,100,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile462_2_5,nips4b_birds_trainfile462,2.0,5.0,579,birdnet,1024,,0,cetcet_song,cetcet_song,True,/path/to/data,144000,48000,145,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile464_2_5,nips4b_birds_trainfile464,2.0,5.0,581,birdnet,1024,,0,embcir_call,embcir_call,True,/path/to/data,144000,48000,16,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile466_0_3,nips4b_birds_trainfile466,0.0,3.0,584,birdnet,1024,,0,turmer_song,turmer_song,True,/path/to/data,144000,48000,17,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile469_0_3,nips4b_birds_trainfile469,0.0,3.0,588,birdnet,1024,,0,plaaff_song,plaaff_song,True,/path/to/data,144000,48000,130,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile473_0_3,nips4b_birds_trainfile473,0.0,3.0,590,birdnet,1024,,0,sylatr_call,sylatr_call,True,/path/to/data,144000,48000,69,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile473_2_5,nips4b_birds_trainfile473,2.0,5.0,591,birdnet,1024,,0,parcae_call,parcae_call,True,/path/to/data,144000,48000,105,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile474_0_3,nips4b_birds_trainfile474,0.0,3.0,592,birdnet,1024,,0,galthe_song,galthe_song,True,/path/to/data,144000,48000,30,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile474_2_5,nips4b_birds_trainfile474,2.0,5.0,593,birdnet,1024,,0,galthe_song,galthe_song,True,/path/to/data,144000,48000,30,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile481_2_5,nips4b_birds_trainfile481,2.0,5.0,601,birdnet,1024,,0,lopcri_call,lopcri_call,True,/path/to/data,144000,48000,106,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile488_0_3,nips4b_birds_trainfile488,0.0,3.0,608,birdnet,1024,,0,sylund_song,sylund_song,True,/path/to/data,144000,48000,91,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile488_2_5,nips4b_birds_trainfile488,2.0,5.0,609,birdnet,1024,,0,sylund_song,sylund_song,True,/path/to/data,144000,48000,125,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile493_0_3,nips4b_birds_trainfile493,0.0,3.0,616,birdnet,1024,,0,sylund_song,sylund_song,True,/path/to/data,144000,48000,51,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile495_0_3,nips4b_birds_trainfile495,0.0,3.0,618,birdnet,1024,,0,carcan_song,carcan_song,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile495_2_5,nips4b_birds_trainfile495,2.0,5.0,619,birdnet,1024,,0,carcan_song,carcan_song,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile496_0_3,nips4b_birds_trainfile496,0.0,3.0,620,birdnet,1024,,0,sylcan_song,sylcan_song,True,/path/to/data,144000,48000,5,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile496_2_5,nips4b_birds_trainfile496,2.0,5.0,621,birdnet,1024,,0,sylcan_song,sylcan_song,True,/path/to/data,144000,48000,5,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile497_0_3,nips4b_birds_trainfile497,0.0,3.0,622,birdnet,1024,,0,galthe_song,galthe_song,True,/path/to/data,144000,48000,73,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile497_2_5,nips4b_birds_trainfile497,2.0,5.0,623,birdnet,1024,,0,galthe_song,galthe_song,True,/path/to/data,144000,48000,148,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile507_0_3,nips4b_birds_trainfile507,0.0,3.0,642,birdnet,1024,,0,chlchl_call,chlchl_call,True,/path/to/data,144000,48000,44,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile507_2_5,nips4b_birds_trainfile507,2.0,5.0,643,birdnet,1024,,0,chlchl_call,chlchl_call,True,/path/to/data,144000,48000,44,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile510_0_3,nips4b_birds_trainfile510,0.0,3.0,646,birdnet,1024,,0,turphi_call,turphi_call,True,/path/to/data,144000,48000,147,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile510_2_5,nips4b_birds_trainfile510,2.0,5.0,647,birdnet,1024,,0,turphi_call,turphi_call,True,/path/to/data,144000,48000,13,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile517_0_3,nips4b_birds_trainfile517,0.0,3.0,652,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,160,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile517_2_5,nips4b_birds_trainfile517,2.0,5.0,653,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,160,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile519_0_3,nips4b_birds_trainfile519,0.0,3.0,654,birdnet,1024,,0,carcan_song,carcan_song,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile521_0_3,nips4b_birds_trainfile521,0.0,3.0,656,birdnet,1024,,0,carcan_song,carcan_song,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile522_0_3,nips4b_birds_trainfile522,0.0,3.0,658,birdnet,1024,,0,plaaff_song,plaaff_song,True,/path/to/data,144000,48000,156,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile522_2_5,nips4b_birds_trainfile522,2.0,5.0,659,birdnet,1024,,0,plaaff_song,plaaff_song,True,/path/to/data,144000,48000,53,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile523_0_3,nips4b_birds_trainfile523,0.0,3.0,660,birdnet,1024,,0,sylmel_call,sylmel_call,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile525_2_5,nips4b_birds_trainfile525,2.0,5.0,663,birdnet,1024,,0,phycol_call,phycol_call,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile527_0_3,nips4b_birds_trainfile527,0.0,3.0,666,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,16,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile527_2_5,nips4b_birds_trainfile527,2.0,5.0,667,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,162,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile536_2_5,nips4b_birds_trainfile536,2.0,5.0,673,birdnet,1024,,0,parcae_call,parcae_call,True,/path/to/data,144000,48000,112,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile538_0_3,nips4b_birds_trainfile538,0.0,3.0,674,birdnet,1024,,0,musstr_call,musstr_call,True,/path/to/data,144000,48000,3,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile538_2_5,nips4b_birds_trainfile538,2.0,5.0,675,birdnet,1024,,0,musstr_call,musstr_call,True,/path/to/data,144000,48000,3,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile539_0_3,nips4b_birds_trainfile539,0.0,3.0,676,birdnet,1024,,0,lularb_song,lularb_song,True,/path/to/data,144000,48000,108,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile543_0_3,nips4b_birds_trainfile543,0.0,3.0,680,birdnet,1024,,0,plaaff_song,plaaff_song,True,/path/to/data,144000,48000,26,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile543_2_5,nips4b_birds_trainfile543,2.0,5.0,681,birdnet,1024,,0,plaaff_song,plaaff_song,True,/path/to/data,144000,48000,109,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile549_0_3,nips4b_birds_trainfile549,0.0,3.0,682,birdnet,1024,,0,galcri_song,galcri_song,True,/path/to/data,144000,48000,31,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile549_2_5,nips4b_birds_trainfile549,2.0,5.0,683,birdnet,1024,,0,galcri_song,galcri_song,True,/path/to/data,144000,48000,50,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile557_0_3,nips4b_birds_trainfile557,0.0,3.0,692,birdnet,1024,,0,sylund_call,sylund_call,True,/path/to/data,144000,48000,118,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile557_2_5,nips4b_birds_trainfile557,2.0,5.0,693,birdnet,1024,,0,sylund_call,sylund_call,True,/path/to/data,144000,48000,165,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile558_0_3,nips4b_birds_trainfile558,0.0,3.0,694,birdnet,1024,,0,galcri_song,galcri_song,True,/path/to/data,144000,48000,89,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile560_0_3,nips4b_birds_trainfile560,0.0,3.0,696,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
nips4b_birds_trainfile560_2_5,nips4b_birds_trainfile560,2.0,5.0,697,birdnet,1024,,0,sylcan_call,sylcan_call,True,/path/to/data,144000,48000,56,birdnet_3s,single,170,window_embedding
